ID alpha delta x y v ev bv ebv ub eub vi evi d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
24 253.859513 -45.17356 542.318 1273.3 12.177 0.016 0.371 0.018 0.212 0.009 0.626 0.017 0.9777 0.065711 0.058396 0.030131 62.7 "Gaia DR2 5964108857012716288" 253.85918661513 0.0449 -45.17371400081 0.0364 1635721458409799680 5964108857012716288 1014254508 2015.5 1.2497 0.0492 25.4089 -0.930 0.077 -0.814 0.061 0.0930 -0.2999 -0.4534 -0.1701 -0.1221 -0.0757 -0.6772 -0.1927 0.2159 -0.1187 194 194 193 1 4.6038 291.25 0.000 0 31 0 359.3705 1.6683 0.0089 0.049 22 12 0.049978 0 24 0 201 2.99e+05 66.83 4474.358 11.9991 0.0002 22 1.77e+05 209.8 843.968 12.2312 0.0013 22 1.794e+05 350.3 512.108 11.6275 0.0021 1.192 0 0.6037 0.2320 0.3716 "" "" 0 "" "" "" NOT_AVAILABLE 341.00629804004 -1.10187552974 257.76045948172 -22.41786880526 100001 6697.73 6596.35 6863.67 1.0690 0.5719 1.3685 0.5450 0.3345 0.7183 200111 2.02 1.92 2.08 7.407 7.004 7.809 253.85919229400 1.2016 -45.17371049530 0.9532
25 253.858534 -45.370635 548.0 2907.42 12.177 0.032 0.766 0.043 0.197 0.03 nan nan 3.4198 0.177382 0.058380 -0.167500 160.8 "Gaia DR2 5964011588894329728" 253.85945354427 0.0546 -45.37134471456 0.0451 1635721458409799680 5964011588894329728 712596112 2015.5 0.5342 0.0517 10.3396 -0.617 0.094 -3.646 0.069 -0.3750 -0.4133 -0.5071 0.2002 0.2460 0.1425 -0.7444 -0.0046 -0.0434 -0.3122 172 172 171 1 1.6287 196.73 0.000 0 31 1 386.3463 1.5119 0.0093 -0.081 20 9 0.063806 0 25 0 182 3.569e+05 126.1 2830.736 11.8071 0.0004 7 1.644e+05 1824 90.133 12.3118 0.0120 6 2.972e+05 1454 204.374 11.0794 0.0053 1.293 1 1.2324 0.5048 0.7277 "" "" 0 "" "" "" NOT_AVAILABLE 340.85251665507 -1.22604874604 257.78627101595 -22.61405595833 100002 4870.35 4783.00 4970.50 0.2340 0.0160 2.1827 0.1010 0.0072 1.3230 200111 10.53 10.11 10.92 56.226 48.815 63.637 253.85945732500 1.4523 -45.37132901560 1.0678
26 253.925857 -45.325682 157.046 2534.68 12.31 0.019 0.675 0.026 0.248 0.019 0.94 0.021 2.0317 0.161507 0.105554 -0.122241 139.2 "Gaia DR2 5964013371300847488" 253.92648332502 0.0406 -45.32601741006 0.0340 1635721458409799680 5964013371300847488 1158380144 2015.5 2.1379 0.0401 53.3344 7.158 0.077 12.287 0.061 -0.0487 -0.1684 -0.5758 0.0208 -0.0681 0.0610 -0.7309 -0.1133 0.0859 -0.2166 210 210 208 2 -0.9040 184.70 0.000 0 31 0 376.2563 1.5658 0.0076 -0.006 24 12 0.0543 0 26 0 218 2.859e+05 43.55 6565.171 12.0477 0.0002 24 1.447e+05 154.1 938.443 12.4505 0.0012 25 2.035e+05 144 1413.623 11.4904 0.0008 1.218 0 0.9601 0.4028 0.5572 33.41 0.59 5 6000.0 3.5 0.0 NOT_AVAILABLE 340.91738155388 -1.23430718835 257.83105933189 -22.56342300657 100001 5375.00 5346.00 5470.66 "" "" "" "" "" "" 200111 1.85 1.78 1.87 2.562 2.492 2.632 253.92643948700 1.1958 -45.32607031370 0.9402
27 253.75139 -45.09794 1170.21 646.268 12.326 0.006 0.592 0.01 0.087 0.009 0.941 0.01 1.1288 0.107209 -0.017860 0.105711 350.4 "Gaia DR2 5964121024687547776" 253.75105018582 0.0453 -45.09816152430 0.0370 1635721458409799680 5964121024687547776 257495311 2015.5 0.3804 0.0486 7.8211 -1.153 0.080 -3.213 0.059 0.1378 -0.1968 -0.5124 -0.1879 -0.0548 -0.1176 -0.7443 -0.1953 0.2470 -0.0385 208 208 204 4 -0.4834 188.87 0.000 0 31 1 360.6202 1.5755 0.0091 0.129 24 12 0.052053 0 25 0 208 2.679e+05 69.6 3848.887 12.1185 0.0003 24 1.367e+05 268.6 508.848 12.5122 0.0021 24 1.943e+05 168.9 1150.495 11.5405 0.0009 1.236 0 0.9717 0.3937 0.5780 "" "" 0 "" "" "" NOT_AVAILABLE 341.01717489299 -0.99506304725 257.66875270687 -22.35201473314 100001 5273.00 5075.82 5466.66 2.1697 1.7630 2.4280 1.1138 0.8997 1.2700 200111 10.51 9.78 11.34 76.886 63.280 90.493 253.75105722100 1.2349 -45.09814769140 0.9186
28 253.719643 -45.284294 1354.57 2191.49 12.4 0.026 0.449 0.039 0.205 0.031 0.694 0.028 3.4069 0.090371 -0.039483 -0.081289 205.9 "Gaia DR2 5964024714326736768" 253.72023353255 0.0527 -45.28515049865 0.0386 1635721458409799680 5964024714326736768 1247555435 2015.5 1.2376 0.0567 21.8261 -0.402 0.082 -1.643 0.062 0.0345 -0.4205 -0.4450 -0.1780 0.0010 -0.0884 -0.7328 -0.1916 0.2347 -0.0625 197 197 196 1 -0.4397 181.89 0.000 0 31 1 319.6724 1.6241 0.0089 0.056 23 11 0.051878 0 25 0 214 2.339e+05 52.3 4472.753 12.2657 0.0002 25 1.318e+05 230.4 571.900 12.5520 0.0019 23 1.5e+05 124.2 1207.333 11.8219 0.0009 1.204 0 0.7301 0.2863 0.4438 "" "" 0 "" "" "" NOT_AVAILABLE 340.85809120179 -1.09574741120 257.66981288842 -22.54025811583 100001 6280.50 6114.16 6837.00 "" "" "" "" "" "" 200111 2.06 1.73 2.17 5.921 5.560 6.283 253.72023599400 1.2745 -45.28514342430 0.9588
29 253.906249 -45.348519 270.914 2724.04 12.413 0.021 0.491 0.029 0.332 0.022 0.767 0.023 2.6418 0.171807 0.091844 -0.145197 147.7 "Gaia DR2 5964012855904772864" 253.90703653572 0.0413 -45.34899752519 0.0353 1635721458409799680 5964012855904772864 796524753 2015.5 0.9550 0.0449 21.2616 -0.087 0.084 0.673 0.062 0.0126 -0.1577 -0.4460 -0.0739 -0.0028 -0.0662 -0.6344 -0.1251 0.1524 0.0088 173 173 173 0 1.3223 192.69 0.000 0 31 0 314.5278 1.6133 0.0086 0.065 20 12 0.053902 0 24 0 196 2.436e+05 40.93 5949.931 12.2219 0.0002 20 1.327e+05 191.1 694.402 12.5442 0.0016 20 1.616e+05 140.4 1151.496 11.7407 0.0009 1.208 0 0.8035 0.3223 0.4812 "" "" 0 "" "" "" NOT_AVAILABLE 340.89090256177 -1.23806699533 257.81933111716 -22.58787026177 100001 5569.80 5464.15 5854.67 "" "" "" "" "" "" 200111 3.51 3.18 3.65 10.711 9.999 11.424 253.90703706600 1.2952 -45.34900042390 0.9637
30 253.792739 -45.270286 930.085 2075.34 12.52 0.02 0.809 0.03 -0.056 0.025 1.394 0.027 2.5125 0.068091 0.011819 -0.067057 170.0 "Gaia DR2 5964014333372407680" 253.79314447111 0.0514 -45.27093085993 0.0400 1635721458409799680 5964014333372407680 1312285212 2015.5 0.3051 0.0661 4.6162 -0.355 0.088 -2.002 0.066 -0.1021 -0.4300 -0.3133 -0.0671 -0.0009 0.0439 -0.6926 -0.0559 0.3160 -0.0586 182 182 180 2 3.4019 245.83 0.000 0 31 1 360.5178 1.4920 0.0088 0.124 21 10 0.051661 0 25 0 200 2.816e+05 257.3 1094.360 12.0645 0.0010 25 1.182e+05 303.3 389.671 12.6700 0.0028 25 2.401e+05 539 445.538 11.3107 0.0024 1.273 0 1.3592 0.6055 0.7537 "" "" 0 "" "" "" NOT_AVAILABLE 340.90140657664 -1.12671332258 257.72309828625 -22.51996189614 100001 5035.50 4880.31 5311.50 "" "" "" "" "" "" "" "" "" "" "" "" "" 253.79314664300 1.3704 -45.27092223940 1.0268
31 253.876154 -45.366255 445.68 2871.1 12.585 0.023 nan nan nan nan 0.811 0.025 3.1688 0.177765 0.070745 -0.163081 156.5 "Gaia DR2 5964011550234715136" 253.87704645572 0.0453 -45.36691179611 0.0377 1635721458409799680 5964011550234715136 1309874847 2015.5 1.3064 0.0512 25.5381 -6.737 0.080 -16.242 0.060 -0.0708 -0.2780 -0.4594 -0.0724 0.0883 -0.0639 -0.6801 -0.1415 0.1609 -0.0790 194 194 193 1 -1.0737 167.32 0.000 1e-15 31 0 287.2989 1.5823 0.0088 0.040 22 11 0.05074 0 24 0 191 2.042e+05 38.37 5323.023 12.4130 0.0002 22 1.055e+05 133.7 788.992 12.7931 0.0014 20 1.43e+05 138.2 1034.754 11.8733 0.0010 1.217 0 0.9197 0.3801 0.5397 8.31 1.11 11 6000.0 3.5 0.0 NOT_AVAILABLE 340.86372614318 -1.23289106213 257.79898858345 -22.60817518218 100001 5432.00 5165.50 5453.33 "" "" "" "" "" "" 200111 2.49 2.47 2.75 4.868 4.608 5.129 253.87708774200 1.2377 -45.36684186650 0.9378
32 253.947964 -45.167864 28.662 1226.07 12.637 0.007 2.024 0.008 1.283 0.008 2.663 0.007 2.0344 0.125725 0.120448 0.036041 73.3 "Gaia DR2 5964108311584199296" 253.94719110588 0.1411 -45.16770604842 0.1069 1635721458409799680 5964108311584199296 1027413484 2015.5 0.6512 0.1448 4.4974 -1.724 0.257 -3.849 0.189 0.3428 -0.2043 -0.3774 -0.3645 -0.1724 -0.2649 -0.6330 -0.3098 0.1473 0.2327 182 182 178 4 40.3847 2532.07 0.456 53 31 0 4.3046 1.3717 0.0233 0.114 21 12 0.14381 0 24 0 188 5.335e+05 387.8 1375.636 11.3705 0.0008 23 1.076e+05 267.2 402.712 12.7719 0.0027 22 6.544e+05 826.2 792.111 10.2223 0.0014 1.428 1 2.5497 1.4015 1.1482 -40.46 1.97 3 4500.0 3.0 0.0 NOT_AVAILABLE 341.04989753182 -1.14643146401 257.82631662994 -22.40450214062 100002 3863.27 3720.15 3957.14 1.8720 1.6396 2.3830 0.9405 0.8275 1.1305 "" "" "" "" "" "" "" 253.94720163300 3.9857 -45.16768947610 2.9379
33 253.774871 -45.24094 1033.85 1832.01 12.709 0.03 0.422 0.038 0.095 0.025 0.743 0.039 2.2767 0.037688 -0.000855 -0.037678 181.3 "Gaia DR2 5964026118762666880" 253.77513728195 0.0506 -45.24155281599 0.0404 1635721458409799680 5964026118762666880 73208784 2015.5 1.2829 0.0505 25.4278 -5.192 0.088 -3.771 0.063 0.2563 -0.1542 -0.5851 -0.2797 -0.0033 -0.2353 -0.7733 -0.2924 0.1768 0.0727 203 203 203 0 2.2187 244.75 0.000 0 31 1 254.1149 1.6324 0.0090 0.121 23 11 0.059448 0 25 0 217 1.8e+05 35.79 5029.737 12.5500 0.0002 20 1.024e+05 179.1 571.917 12.8252 0.0019 17 1.154e+05 259.4 444.975 12.1064 0.0024 1.210 0 0.7188 0.2751 0.4437 -14.44 2.42 6 6000.0 3.5 -1.5 NOT_AVAILABLE 340.91630075478 -1.09839379178 257.70565327971 -22.49232114010 100001 6403.52 5981.69 6857.00 1.3315 0.8360 1.6261 0.6800 0.4104 0.8131 200111 1.67 1.46 1.92 4.234 4.006 4.463 253.77516902900 1.3712 -45.24153657790 0.9828
34 253.805882 -45.376503 853.763 2956.08 12.778 0.021 0.324 0.042 0.311 0.04 0.511 0.022 4.0702 0.174870 0.021427 -0.173552 173.0 "Gaia DR2 5964011898144222336" 253.80685406381 0.0448 -45.37742305338 0.0388 1635721458409799680 5964011898144222336 334500076 2015.5 1.1356 0.0471 24.1106 1.022 0.077 -3.624 0.060 -0.2137 -0.3121 -0.5403 0.0861 0.0800 0.0990 -0.7719 -0.1603 0.1498 -0.2124 209 160 204 5 5.4429 327.60 0.000 0 31 1 205.5448 1.6801 0.0079 0.012 24 11 0.05716 0 25 0 202 1.582e+05 43.37 3647.597 12.6904 0.0003 22 9.514e+04 159.5 596.565 12.9055 0.0018 23 9.338e+04 86.47 1079.893 12.3363 0.0010 1.192 0 0.5692 0.2151 0.3541 "" "" 0 "" "" "" NOT_AVAILABLE 340.82458229560 -1.20110395412 257.74732167289 -22.62452375637 100001 6888.50 6819.00 7034.00 0.6865 0.2845 1.0730 0.3577 0.1642 0.5383 200111 1.53 1.47 1.56 4.754 4.455 5.053 253.80684780200 1.1876 -45.37740745010 0.9323
35 253.706329 -45.30499 1431.89 2363.1 12.811 0.017 0.772 0.028 0.297 0.025 1.14 0.02 3.3897 0.113082 -0.050164 -0.101347 206.3 "Gaia DR2 5964024576874435072" 253.70502788281 0.9838 -45.30519971829 0.5755 1635721458409799680 5964024576874435072 634222454 2015.5 1.2505 1.0630 1.1764 0.345 2.109 1.318 0.965 0.3573 -0.5083 0.2999 -0.3985 0.0209 -0.4243 -0.6677 -0.6035 0.2563 0.3468 131 0 131 0 6.8330 267.47 1.875 3 31 0 0.0665 1.2829 0.1242 0.235 15 8 1.9703 0 17 0 140 253.9 1.455 174.469 19.6767 0.0062 5 127.3 20.98 6.068 20.0890 0.1789 7 373 27.61 13.508 18.3327 0.0804 1.970 0 1.7563 0.4124 1.3440 "" "" 0 "" "" "" NOT_AVAILABLE 340.83577244112 -1.10004179886 257.66093798545 -22.56145260208 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.70502576900 32.7012 -45.30520539250 14.9643
36 253.722541 -45.140205 1337.74 996.721 12.858 0.012 0.572 0.014 0.086 0.015 0.716 0.017 1.4246 0.073795 -0.038004 0.063256 329.0 "Gaia DR2 5964027772330388864" 253.72247236604 0.0625 -45.14060622891 0.0443 1635721458409799680 5964027772330388864 132067480 2015.5 0.6568 0.0593 11.0762 -0.604 0.095 -1.896 0.070 -0.3048 -0.5375 -0.5150 0.1383 0.1771 0.1746 -0.7627 0.0301 0.0295 -0.2954 164 146 163 1 0.6815 169.73 0.000 0 31 1 208.1602 1.6011 0.0093 -0.040 19 10 0.066403 0 25 0 175 1.514e+05 62.02 2440.671 12.7382 0.0004 23 8.263e+04 205.2 402.601 13.0586 0.0027 22 1.052e+05 270.4 389.111 12.2067 0.0028 1.241 0 0.8519 0.3204 0.5315 "" "" 0 "" "" "" NOT_AVAILABLE 340.97148383842 -1.00607037257 257.65263384365 -22.39657959135 100001 5645.67 5512.00 5822.50 2.0175 1.5390 2.2301 0.9930 0.7496 1.1281 200111 3.91 3.68 4.10 13.987 12.255 15.718 253.72247605100 1.4757 -45.14059806680 1.0782
37 253.87458 -45.270871 454.819 2080.19 12.921 0.014 0.377 0.02 0.236 0.017 0.615 0.017 1.5887 0.096724 0.069328 -0.067448 134.2 "Gaia DR2 5964013680537378560" 253.87486256678 0.0411 -45.27128059126 0.0339 1635721458409799680 5964013680537378560 481750317 2015.5 1.1138 0.0464 23.9910 2.629 0.073 -2.348 0.060 0.0072 -0.3330 -0.4502 -0.0784 -0.1169 -0.0008 -0.6405 -0.1268 0.1498 -0.2233 191 147 186 5 3.5257 255.87 0.000 0 31 1 195.8321 1.6596 0.0082 0.029 22 12 0.052492 0 24 0 192 1.484e+05 34.33 4320.875 12.7601 0.0003 22 8.73e+04 128.6 678.562 12.9989 0.0016 22 8.988e+04 70.14 1281.493 12.3777 0.0008 1.194 0 0.6211 0.2387 0.3824 "" "" 0 "" "" "" NOT_AVAILABLE 340.93724658108 -1.17169620187 257.78494984367 -22.51341437835 100001 6907.68 6562.75 7067.50 "" "" "" "" "" "" 200111 1.50 1.44 1.67 4.635 4.342 4.929 253.87484648400 1.1264 -45.27127048200 0.9300
38 253.862698 -45.381479 523.82 2997.34 12.969 0.02 0.669 0.033 0.331 0.028 0.908 0.023 3.6119 0.188644 0.061349 -0.178389 161.0 "Gaia DR2 5964011412795762560" 253.86369559342 0.0558 -45.38223102233 0.0431 1635721458409799680 5964011412795762560 285963653 2015.5 2.2420 0.0648 34.5829 -0.284 0.091 -8.155 0.069 -0.0161 -0.3988 -0.4101 -0.1468 0.0413 -0.0716 -0.7021 -0.1516 0.2526 -0.0507 202 167 200 2 13.6669 607.15 0.101 3.2 31 0 61.9495 1.5713 0.0101 0.066 23 11 0.058488 0 25 0 217 1.504e+05 51.03 2947.722 12.7451 0.0004 24 7.492e+04 93.17 804.174 13.1649 0.0014 22 1.088e+05 114.2 953.515 12.1699 0.0011 1.222 1 0.9950 0.4198 0.5752 26.89 4.95 6 6000.0 3.5 0.0 NOT_AVAILABLE 340.84590898329 -1.23520023034 257.79088847498 -22.62450697521 100002 5334.67 5289.00 5362.67 0.5030 0.3753 0.7733 0.2620 0.1896 0.3681 200111 1.30 1.29 1.32 1.232 1.183 1.281 253.86369733700 1.4132 -45.38219590880 1.0652
39 253.767148 -45.05611 1078.7 299.416 12.992 0.009 0.905 0.013 0.568 0.011 1.065 0.016 1.2663 0.147830 -0.006963 0.147666 357.3 "Gaia DR2 5964121570115900160" 253.76649405108 0.0392 -45.05620810357 0.0336 1635721458409799680 5964121570115900160 387779874 2015.5 1.7393 0.0407 42.6927 -25.637 0.072 -20.226 0.054 -0.0058 -0.1360 -0.5553 -0.0463 -0.0412 -0.0094 -0.7511 -0.1496 0.2196 -0.1352 219 176 213 6 0.8105 224.27 0.000 0 31 1 211.9911 1.5377 0.0081 0.067 25 12 0.053075 0 27 0 221 1.524e+05 29.16 5225.226 12.7312 0.0002 22 6.92e+04 90.78 762.255 13.2512 0.0014 21 1.197e+05 85.54 1399.813 12.0663 0.0008 1.240 1 1.1849 0.5200 0.6649 "" "" 0 "" "" "" NOT_AVAILABLE 341.05666526777 -0.97717459044 257.67500219653 -22.30905420770 100002 4908.00 4867.00 5066.69 "" "" "" "" "" "" 200111 2.07 1.94 2.11 2.243 2.162 2.325 253.76665030500 1.1193 -45.05612102010 0.8430
40 253.77318 -45.232401 1043.67 1761.2 13.008 0.01 1.284 0.013 0.172 0.011 1.711 0.021 2.2369 0.029210 -0.002079 -0.029136 184.1 "Gaia DR2 5964026118762666112" 253.77339818457 0.0468 -45.23301112517 0.0383 1635721458409799680 5964026118762666112 897863118 2015.5 0.3267 0.0507 6.4408 -0.452 0.080 -1.991 0.062 0.0897 -0.2990 -0.4828 -0.1578 -0.1285 -0.0380 -0.7469 -0.2217 0.2871 -0.1092 212 212 208 4 6.6105 366.47 0.000 0 31 1 270.0874 1.4286 0.0089 0.081 24 12 0.051574 0 26 0 228 1.971e+05 85.1 2316.251 12.4516 0.0005 25 6.566e+04 149.3 439.756 13.3081 0.0025 25 1.956e+05 227.3 860.436 11.5337 0.0013 1.325 0 1.7744 0.8565 0.9179 "" "" 0 "" "" "" NOT_AVAILABLE 340.92217687707 -1.09207366608 257.70322540616 -22.48398879379 100001 4354.30 3944.00 5100.00 "" "" "" "" "" "" 200111 17.55 12.79 21.39 99.747 78.544 120.951 253.77340095100 1.2401 -45.23300255260 0.9676
41 253.848896 -45.214988 603.973 1616.82 13.045 0.011 1.082 0.014 0.384 0.012 1.604 0.016 1.1740 0.052351 0.051080 -0.011466 102.7 "Gaia DR2 5964108483382899072" 253.84886177856 0.0462 -45.21531834796 0.0375 1635721458409799680 5964108483382899072 911622160 2015.5 0.5722 0.0485 11.7918 -0.467 0.079 -1.160 0.062 0.1348 -0.2583 -0.5005 -0.1928 -0.1205 -0.0961 -0.7229 -0.2098 0.2484 -0.0811 202 202 201 1 3.1008 263.21 0.000 0 31 0 274.5348 1.4556 0.0089 0.068 23 12 0.05195 0 25 0 217 1.942e+05 64.1 3029.453 12.4677 0.0004 23 7.085e+04 134.8 525.512 13.2255 0.0021 23 1.833e+05 139.3 1315.674 11.6043 0.0008 1.309 1 1.6213 0.7578 0.8635 "" "" 0 "" "" "" NOT_AVAILABLE 340.96933517488 -1.12232356590 257.75803106367 -22.46004489903 100002 4277.98 3984.08 4497.80 0.8677 0.7864 1.7251 0.4250 0.3669 0.7994 200111 10.50 9.50 12.10 33.257 29.351 37.162 253.84886463400 1.2322 -45.21531335280 0.9549
42 253.677368 -45.25362 1600.07 1937.15 13.058 0.021 0.908 0.033 -0.067 0.029 1.316 0.025 3.3250 0.086570 -0.070439 -0.050326 234.5 "Gaia DR2 5964025538960495744" 253.67629052632 0.0545 -45.25415708098 0.0418 1635721458409799680 5964025538960495744 547823423 2015.5 0.3766 0.0565 6.6697 -0.320 0.084 -1.881 0.068 -0.1892 -0.4697 -0.4960 0.0661 -0.0751 0.2064 -0.7916 -0.0838 0.2314 -0.2937 208 208 203 5 5.0692 316.06 0.000 0 31 0 300.3138 1.4901 0.0091 0.006 25 11 0.057236 0 30 0 220 8.861e+05 275.2 3219.944 10.8196 0.0003 26 3.648e+05 364 1002.095 11.4463 0.0011 26 7.582e+05 499.2 1518.653 10.0625 0.0007 1.267 0 1.3838 0.6267 0.7571 "" "" 0 "" "" "" NOT_AVAILABLE 340.86272825747 -1.05221003387 257.63252219357 -22.51323017986 100001 4672.86 4425.00 4990.55 0.0950 0.0160 1.6081 0.0420 0.0039 0.7301 200111 26.32 23.07 29.35 297.510 238.018 357.003 253.67629248400 1.3041 -45.25414898270 1.0578
43 253.638836 -45.078805 1823.83 487.601 13.059 0.015 0.548 0.016 0.25 0.005 0.785 0.016 1.3281 0.157933 -0.097010 0.124627 322.1 "Gaia DR2 5964124907338059648" 253.63896778596 0.0348 -45.07916567949 0.0281 1635721458409799680 5964124907338059648 267772810 2015.5 0.4604 0.0345 13.3488 0.266 0.078 -0.790 0.047 -0.0017 -0.1157 -0.3132 -0.0629 -0.0986 -0.0955 -0.7281 -0.0044 0.1979 0.0359 169 70 166 3 1.9478 197.78 0.000 0 31 0 163.3923 1.6070 0.0071 0.056 20 11 0.06599 0 23 0 172 1.303e+05 37.14 3508.943 12.9008 0.0003 20 6.885e+04 111.7 616.210 13.2566 0.0018 21 9.135e+04 107.8 847.327 12.3602 0.0013 1.229 1 0.8964 0.3558 0.5406 "" "" 0 "" "" "" NOT_AVAILABLE 340.98214773049 -0.92160507081 257.58134159232 -22.34271254692 100002 5370.00 4963.79 6066.08 "" "" "" "" "" "" 200111 5.80 4.54 6.79 25.199 21.627 28.771 253.63896616500 1.2134 -45.07916227880 0.7344
44 253.761424 -45.044629 1111.94 204.217 13.082 0.006 0.638 0.012 0.244 0.012 0.891 0.013 1.7356 0.159586 -0.010989 0.159207 356.1 "Gaia DR2 5964122326030141440" 253.76079729614 0.0396 -45.04466684145 0.0384 1635721458409799680 5964122326030141440 1130378466 2015.5 2.6997 0.0458 58.9965 6.362 0.076 15.954 0.063 -0.0915 -0.0581 -0.5171 0.0412 -0.2670 0.1158 -0.7995 -0.2338 0.4113 -0.2084 198 147 197 1 -0.2148 187.17 0.000 0 31 1 187.1128 1.5776 0.0088 0.067 23 12 0.057389 0 26 0 206 1.357e+05 26.65 5090.543 12.8571 0.0002 22 6.895e+04 86.84 793.939 13.2551 0.0014 24 9.705e+04 121 801.861 12.2944 0.0014 1.224 1 0.9607 0.3980 0.5627 "" "" 0 "" "" "" NOT_AVAILABLE 341.06311327763 -0.96679028478 257.66918403844 -22.29808045331 100002 5366.75 5322.00 5699.00 0.2323 0.1240 0.3671 0.1042 0.0546 0.1621 200111 1.01 0.90 1.03 0.763 0.743 0.783 253.76075852800 1.1721 -45.04473553040 0.9762
45 253.750887 -45.375247 1173.13 2945.66 13.082 0.014 0.682 0.023 0.206 0.021 1.055 0.017 4.5460 0.173320 -0.017215 -0.172463 185.7 "Gaia DR2 5964012035583200384" 253.75184382953 0.0393 -45.37633551340 0.0327 1635721458409799680 5964012035583200384 710882353 2015.5 0.9029 0.0433 20.8553 1.476 0.069 -3.601 0.054 -0.1503 -0.3220 -0.4619 0.0017 0.0430 0.0248 -0.6911 -0.1414 0.1429 -0.1856 210 158 206 4 0.4060 208.57 0.000 0 31 0 189.8646 1.5558 0.0079 -0.015 24 11 0.050839 0 26 0 220 1.419e+05 107.5 1320.477 12.8083 0.0008 25 6.667e+04 175.9 378.915 13.2916 0.0029 24 1.106e+05 203.1 544.563 12.1525 0.0020 1.249 1 1.1391 0.4833 0.6558 "" "" 0 "" "" "" NOT_AVAILABLE 340.80114458165 -1.17035903904 257.70562078471 -22.62809573628 100002 4976.34 4807.07 5183.25 "" "" "" "" "" "" 200111 3.72 3.43 3.98 7.631 7.062 8.200 253.75183478400 1.0673 -45.37632000810 0.8371
46 253.781781 -45.29158 993.725 2251.91 13.086 0.01 2.14 0.014 1.602 0.015 2.69 0.015 2.7572 0.088481 0.004192 -0.088381 177.3 "Gaia DR2 5964014200246768896" 253.78230953162 0.0557 -45.29225620846 0.0396 1635721458409799680 5964014200246768896 596281531 2015.5 0.3839 0.0662 5.8011 -1.036 0.089 -2.120 0.063 -0.0441 -0.4910 -0.3224 -0.1883 0.1821 -0.1417 -0.5949 -0.1130 0.1787 -0.0174 212 212 206 6 14.8143 666.87 0.087 2.9 31 1 89.9068 1.3009 0.0095 0.104 24 11 0.052424 0 26 0 219 3.488e+05 143.6 2429.847 11.8318 0.0004 24 6.788e+04 433.6 156.555 13.2720 0.0069 24 4.343e+05 446.7 972.085 10.6675 0.0011 1.440 0 2.6045 1.4402 1.1643 -59.60 0.14 5 4500.0 3.0 0.0 NOT_AVAILABLE 340.88002144926 -1.13417963435 257.71768040428 -22.54204917732 100001 3906.65 3748.10 3995.23 1.6565 1.3880 2.1441 0.8245 0.6627 1.0468 200111 28.12 26.88 30.55 165.909 129.068 202.751 253.78231587300 1.3743 -45.29224708060 0.9804
47 253.936132 -45.385399 97.374 3029.84 13.087 0.014 0.39 0.031 0.253 0.03 0.644 0.02 3.0208 0.212683 0.111621 -0.181038 148.3 "Gaia DR2 5964009802186409216" 253.93527755933 0.0514 -45.38480283567 0.0402 1635721458409799680 5964009802186409216 1093002547 2015.5 0.4664 0.0566 8.2462 -1.779 0.090 0.452 0.070 -0.0207 -0.2792 -0.4455 -0.0930 -0.0471 -0.0434 -0.6695 -0.0699 0.1476 -0.1203 190 0 190 0 0.7357 198.81 0.000 0 31 0 11.5883 1.4339 0.0096 0.002 22 11 0.090912 0 24 0 206 9834 5.487 1792.402 15.7065 0.0006 22 3427 24.61 139.241 16.5141 0.0078 21 9741 15.5 628.298 14.7904 0.0017 1.339 1 1.7237 0.8076 0.9161 "" "" 0 "" "" "" NOT_AVAILABLE 340.87544418858 -1.27597272731 257.84529808443 -22.62105195590 100002 4176.00 3955.61 4347.67 1.6120 1.2479 2.2231 0.7543 0.6095 1.1133 200111 3.13 2.88 3.48 2.677 1.976 3.379 253.93528846600 1.4029 -45.38480478020 1.0868
